index,text,company,positive,negative,notr
6033,#Hepsiburada dan aldığım telefon bozuk çıktı. Hemen iade etmek istiyorum.,Hepsiburada,,bozuk çıktı,iade etmek istiyorum  
6034,#GarantiBankası ATM paramı yuttu ve müşteri hizmetlerine ulaşamıyorum,GarantiBankası,,ATM paramı yuttu|müşteri hizmetlerine ulaşamıyorum,
6035,#FLO Ayakkabı mağazasından aldığım spor ayakkabılar 1 ayda yırtıldı. Kalitesi çok kötüymüş.,FLO,,1 ayda yırtıldı|Kalitesi çok kötüymüş,
6036,#E-ticaret sitesi siparişimi hızlı getirdi ama ürün hasarlı çıktı. İade sürecini başlattım.,E-ticaret sitesi,hızlı getirdi,hasarlı çıktı,iade sürecini başlattım  
6037,#Cinemaximum seans saatlerini doğrulamıyor beni mağdur etti param boşa gitti,Cinemaximum,,mağdur etti|param boşa gitti,
6038,#BurgerKing Hamburgerim eksik geldi. Bu nasıl hizmet?,BurgerKing,,eksik geldi,Bu nasıl hizmet?
6039,#Boyner'den aldığım montun fermuarı ilk günden bozuldu. Değişim talep ediyorum.,Boyner,,bozuldu|değişim talep ediyorum,
6040,#Bosch buzdolabım arıza yaptı servis iki haftadır gelmiyor,Bosch,,arıza yaptı|servis iki haftadır gelmiyor,
6041,#Bim ürün kalite standartları hiç iyi değil. Çoğu ürün kullanışsız.,Bim,,kalite standartları hiç iyi değil|kullanışsız,
6042,#Bim marketlerinde ürün çeşitliliği azalmış. Eskisi kadar çok seçenek yok.,Bim,,ürün çeşitliliği azalmış,
6043,#Beko buzdolabım sürekli arızalanıyor. Garanti kapsamında olmasına rağmen tamir edilmiyor. Bu kadar sorumsuzluk görmedim.,Beko, ,sürekli arızalanıyor|tamir edilmiyor|sorumsuzluk görmedim,
6044,#Asus bilgisayarımın bataryası çok kısa sürede bitiyor. Bu normal mi?,Asus,,bataryası kısa sürede bitiyor,bu normal mi  
6045,#Amazon siparişim zamanında geldi. Ancak paket biraz hasarlıydı.,Amazon,zamanında geldi,hasarlıydı,
6046,#ATMExpress ATM'den para çekemiyorum sürekli hata veriyor ne yapmalıyım?,ATMExpress,,para çekemiyorum|sürekli hata veriyor,ne yapmalıyım  
6047,#A101'den aldığım sütler son kullanma tarihi geçmemiş olmasına rağmen ekşimiş.,A101,,ekşimiş,son kullanma tarihi geçmemiş olmasına rağmen  
6048,Yeni bir klima aldık ve kurulumu çok hızlı yapıldı. Hiçbir sorun yaşamadık.,,kurulumu çok hızlı yapıldı|Hiçbir sorun yaşamadık,,
6049,@turkceldestek internet bağlantım sürekli kopuyor. Bu kadar kötü hizmet görmedim.,turkceldestek,,internet bağlantım sürekli kopuyor|kötü hizmet,
6050, Vestel televizyonum sürekli kapanıyor. Teknik servis ilgilenmiyor., Vestel, , sürekli kapanıyor|ilgilenmiyor, 
6051,Koçtaş'tan aldığım mobilya eksik parçalarla geldi,Koçtaş,,eksik parçalarla geldi,
6052,LG televizyonun görüntü kalitesi mükemmel. Ancak ses sistemi beklediğimden kötü.,LG,görüntü kalitesi mükemmel,ses sistemi beklediğimden kötü,
6053,Lc Waikiki'den aldığım mont kalitesiz çıktı. Daha iki haftada yıprandı.,Lc Waikiki,,kalitesiz çıktı|yıprandı,
6054,LcWaikiki'den aldığım gömlek çok çabuk yıprandı. Bu kalitesizlik kabul edilemez.,LcWaikiki,,çabuk yıprandı|kalitesizlik kabul edilemez,
6055,MNG Kargo teslimat çok hızlıydı. Teşekkürler.,MNG Kargo,teslimat çok hızlıydı|Teşekkürler,,
6056,Market alışverişimde sürekli yanlış ürün gönderiliyor. Bir çözüm bulun.,,,sürekli yanlış ürün gönderiliyor,bir çözüm bulun  
6057,Market alışverişimi hızlı ve eksiksiz getirdiğiniz için teşekkürler. Memnun kaldım.,,,hızlı|eksiksiz|Memnun kaldım,
6058,Market siparişim eksik geldi ve müşteri hizmetleri şikayetimi dikkate almadı Migros,,siparişim eksik geldi|müşteri hizmetleri şikayetimi dikkate almadı,,
6059,Market siparişim eksik geldi. Ürünlerin iadesini ya da yeniden gönderimini istiyorum. @Migros,Migros,,eksik geldi|iadesini istiyorum,
6060,Marketten aldığım süt bozuk çıktı. Çocuğum hasta oldu. Bu durum kabul edilemez.,,,bozuk çıktı|hasta oldu|kabul edilemez,
6061,Marketten aldığım ürünlerin fiyatları yüksek ama kalitesi iyi,,kalitesi iyi,fiyatları yüksek,
6062,Mavi'nin mağaza çalışanları çok yardımcı oldular. Alışveriş keyifli geçti.,Mavi,mağaza çalışanları yardımcı|alışveriş keyifli geçti,,
6063,Mağazadan aldığım elbise tam istediğim gibi çıktı. Rengi ve dokusu mükemmel.,mağaza,tam istediğim gibi|mükemmel,,
6064,McDonald's siparişimi yanlış getirdi. Bu kadar basit bir şeyde nasıl hata yapabiliyorsunuz?,McDonald's,,siparişimi yanlış getirdi|nasıl hata yapabiliyorsunuz,
6065,MediaMarkt'tan aldığım televizyon harika çalışıyor. Tavsiye ederim.,MediaMarkt,harika çalışıyor|tavsiye ederim,,
6066,Mercedes arabamın konforundan memnunum ama servisi pahalı.,Mercedes,konforundan memnunum,pahalı,
6067,Mercedes-Benz servisi çok profesyonel çalışıyor. Arabamı hızlıca tamir ettiler.,Mercedes-Benz,çok profesyonel|hızlıca tamir ettiler,,
6068,Metro Turizm ile yaptığım son yolculuk rezaletti. Koltuklar rahatsız ve otobüs çok pisti,Metro Turizm,,rezaletti|rahatsız|pisti,
6069,Metro Turizm otobüsleri çok rahat ama şoförler çok kaba.,Metro Turizm,çok rahat,şoförler çok kaba,
6070,Metroda yolculuk yaparken her seferinde gecikmeler yaşıyoruz. Bu kadar sistemsiz bir ulaşım olamaz.,,,gecikmeler yaşıyoruz|sistemsiz ulaşım olamaz,
6071,Migros kasiyerleri her zaman güler yüzlü ama fiyatlar çok yüksek.,Migros,güler yüzlü,fiyatlar çok yüksek,
6072,Migros online alışveriş harikaydı. Hızlı teslimat ve kaliteli ürünler.,Migros,harikaydı|Hızlı teslimat|kaliteli ürünler,,
6073,Migros'tan aldığım market alışverişlerinde sürekli eksik ürün çıkıyor. Bu durumdan çok rahatsızım.,Migros,,sürekli eksik ürün|çok rahatsızım,
6074,Migros'tan aldığım peynir küflenmiş çıktı. Bu kadar kötü bir ürün olamaz,Migros,,küflenmiş|kötü,
6075,Müşteri hizmetlerine ulaşamıyorum. İptal işlemi için acil dönüş bekliyorum.,,,ulaşamıyorum|acil dönüş bekliyorum,
6076,N11'den aldığım laptop çok hızlı ve kullanışlı. Ancak kargo geç geldi.,N11,hızlı|kullanışlı,kargo geç geldi,
6077,Netflix dizileri harika ama bazen yayın kalitesi çok düşük oluyor.,Netflix,dizileri harika,yayın kalitesi çok düşük,
6078,Opet'in akaryakıtları gerçekten kaliteli. Aracımın performansı arttı.,Opet,kaliteli|performansı arttı,,
6079,Opet'in müşteri hizmetlerine bayıldım. Çok ilgili ve çözüm odaklılar.,Opet,çok ilgili|çözüm odaklılar|bayıldım,,
6080,Opet'ten aldığım yakıt kalitesi gerçekten çok iyi ama fiyatlar biraz yüksek.,Opet,yakıt kalitesi çok iyi,fiyatlar biraz yüksek,
6081,Opet'ten aldığım yakıtla aracımda sorun yaşadım. Bu gerçekten kabul edilemez.,Opet,,sorun|kabul edilemez,
6082,PTT Kargo gerçekten çok yavaş. Paketim bir haftada gelmedi.,PTT Kargo,,çok yavaş|bir haftada gelmedi,
6083,PTT Kargo ile gönderdiğim paket zamanında teslim edildi. Hizmetlerinden memnunum,PTT Kargo,hizmetlerinden memnunum,zamanında teslim edildi,
6084,PTT Kargo ile gönderim yaptım. Kargom zamanında ulaştı ama kutu hasar görmüştü.,PTT Kargo,zamanında ulaştı,kutu hasar görmüştü,
6085,PTT Kargo o kadar yavaş ki siparişim hala gelmedi. Bir an önce gelsin lütfen.,PTT Kargo,,yavaş|hala gelmedi,bir an önce gelsin lütfen  
6086,PTT Kargo paketimi kaybetmiş. Müşteri hizmetlerine ulaşmak mümkün değil. Geri dönüş bekliyorum.,PTT Kargo,,paketimi kaybetmiş|ulaşmak mümkün değil,geri dönüş bekliyorum.
6087,PTT kargo ile gönderdiğim paket bir haftadır teslim edilmedi. Çok yavaşlar.,PTT kargo,,bir haftadır teslim edilmedi|çok yavaşlar,
6088,PTT kargo ile gönderdiğim paket kayboldu. Müşteri hizmetleri yardımcı olmuyor. Nasıl bir hizmet?,PTT,,kayboldu|yardımcı olmuyor|Nasıl bir hizmet,
6089,Paketlemeyi çok beğendim ama ürün eksikti. İlgilenir misiniz?,,çok beğendim,ürün eksikti,ilgilenir misiniz  
6090,@sikayetvar kargo şirketleriyle ilgili sorunlarımı hemen çözüyor,Sikayetvar,hemen çözüyor,,
6091,Pamukkale Turizm ile yaptığım seyahat çok rahat ve keyifli geçti. Teşekkürler.,Pamukkale Turizm,çok rahat|keyifli geçti|teşekkürler,,
6092,Pantene şampuan saç dökülmelerimi artırdı. Bir daha asla almam.,Pantene,,saç dökülmelerimi artırdı|bir daha asla almam,
6093,Piknik yaparken birden yağmur başladı ve her şey mahvoldu. Bir de arabamı çamura saplandı.,,,her şey mahvoldu|çamura saplandı,
6094,Pizzanın içinde saç buldum! Böyle bir şey kabul edilemez. #Dominos,Dominos,,saç buldum|kabul edilemez,
6095,Pınar Süt yerine yanlış ürün getirdiler bu kadar hata olmaz,Pınar,,yanlış ürün|bu kadar hata olmaz,
6096,Restoranda servis çok yavaştı ve yemekler soğuktu. Bir daha gitmeyeceğim.,,,servis çok yavaştı|yemekler soğuktu|gitmeyeceğim,
6097,Restoranda yemekler soğuktu ve garsonlar ilgisizdi. Bir daha gitmem.,,,yemekler soğuktu|ilgisizdi|Bir daha gitmem,
6098,Restoranın ambiyansı harikaydı ama yemekler lezzetsizdi. @BigChefs,BigChefs,ambiyansı harikaydı,yemekler lezzetsizdi,
6099,Restoranın yemekleri çok lezzetliydi ama servis çok yavaştı.,,çok lezzetliydi,servis çok yavaştı,
6100,Rezervasyonum iptal edildi, paramı iade edin!,rezervasyon iptal edildi,paramı iade edin,
6101,Santraliniz sürekli meşgul. Müşteri temsilcisine nasıl ulaşabilirim? Çözüm istiyorum.,,,santraliniz sürekli meşgul,ulaşabilirim|Çözüm istiyorum  
6102,Satın aldığım ilk telefon bozuldu ve iade kabul edilmedi. Hayal kırıklığı!,,,bozuldu|iade kabul edilmedi,hayal kırıklığı  
6103,Satın aldığım telefon bir hafta içinde bozuldu. Nasıl bir kalite kontrolünüz var anlamıyorum.,,,bozuldu|nasıl bir kalite kontrolünüz var,
6104,Saçma sapan bir müşteri desteği politikası var. Ne yapmaya çalışıyorlar anlamıyorum.,,,saçma sapan müşteri desteği,
6105,Servis hizmetiniz çok kötü. Tamir için gönderdiğim ürün daha kötü durumda geri geldi.,,,çok kötü|daha kötü durumda geri geldi,
6106,Sinema salonu çok pisti. Filmin keyfini çıkaramadık. Bir daha asla gelmem.,,,Sinema salonu çok pisti|Filmin keyfini çıkaramadık|asla gelmem,
6107,Sipariş ettiğim elbise rengini solmuş olarak geldi. Hiç beğenmedim.,,,rengini solmuş|beğenmedim,
6108,Sipariş ettiğim kitaplar yanlış geldi, müşteri hizmetleri de yardımcı olmuyor. Kitapyurdu,,yanlış geldi|yardımcı olmuyor,
6109,Sokak lambaları üç gündür yanmıyor. @Belediye ilgilenir misiniz?,Belediye,,üç gündür yanmıyor,ilgilener misiniz  
6110,Son aldığım ekmek taş gibiydi. @Bim market gerçekten kaliteyi düşürdünüz.,Bim,,ekmek taş gibiydi|kaliteyi düşürdünüz,
6111,Son iki aydır internet hızım çok düşük. @TTNet müşteri hizmetleri hiç ilgilenmiyor.,TTNet,,internet hızım çok düşük|hiç ilgilenmiyor,
6112,Sonunda yeni koltuğum geldi. #Ikea harikasınız!,Ikea,harikasınız,,
6113,Sony kulaklığım bozuldu. Garanti süresi içinde değişim yapacak mısınız?,Sony,,bozuldu,değişim yapacak mısınız  
6114,Starbucks kahvesi her zaman olduğu gibi harika ama fiyatlar çok yüksek.,Starbucks,her zaman olduğu gibi harika,fiyatlar çok yüksek,
6115,Superonline müşteri temsilcisi çok yardımcı oldu. Sorunum hemen çözüldü. Teşekkürler.,Superonline,çok yardımcı oldu|hemen çözüldü|Teşekkürler,,
6116,Superonline sürekli bağlantı kopuyor. Müşteri hizmetlerini aradığımda ise sürekli meşgul. Bu kadar kötü bir hizmet olamaz,Superonline,,sürekli bağlantı kopuyor|sürekli meşgul,
6117,Sürat Kargo kargomu kaybetti ve hiçbir şekilde yardımcı olmuyorlar. Yeter artık!,Sürat Kargo,,kaybetti|hiçbir şekilde yardımcı olmuyorlar,Yeter artık  
6118,Sürekli kesinti yaşıyorum. Bu interneti kullanmak imkansız. TTNET çok kötü.,TTNET,,sürekli kesinti|çok kötü,
6119,THY ile uçuşumda bavulum kayboldu. Yardımcı olunmuyor. Mağdur oldum.,THY,,bavulum kayboldu|Mağdur oldum|Yardımcı olunmuyor,
6120,THY uçuşum mükemmeldi. Ancak bagajlarım geç geldi.,THY,uçuşum mükemmeldi,bagajlarım geç geldi,
6121,THY uçuşum tam zamanında kalktı ve kabin ekibi çok nazikti. Harika bir deneyim oldu.,THY,tam zamanında kalktı|çok nazikti|Harika bir deneyim oldu,,
6122,TTNET internet bağlantım çok hızlı ama sürekli kopuyor.,TTNET,internet bağlantım çok hızlı,sürekli kopuyor,
6123,TTNET internet bağlantısı çok yavaş. Lütfen bu sorunu çözün.,TTNET,,çok yavaş,lütfen bu sorunu çözün  
6124,Tam bir fiyasko! Verdiğim sipariş yanlış geldi ve müşteri hizmetleri hiç yardımcı olmadı.,Trendyol,,fiyasko|yanlış geldi|hiç yardımcı olmadı,
6125,Tatlıses Kebap'ta yediğim yemekler harikaydı ama garsonlar biraz yavaştı.,Tatlıses Kebap,harikaydı,yavaştı,
6126,Taşınma sırasında Aras Kargo eşyalarımı kaybetti. Uğraşmadığım kadar uğraştım ama sonuç alamadım.,Aras Kargo,,eşyalarımı kaybetti|Uğraşmadığım kadar uğraştım,
6127,Tchibo'dan aldığım kahve makinesi mükemmel çalışıyor. Teşekkürler Tchibo!,Tchibo,mükemmel çalışıyor,teşekkürler,
6128,Teknik servis hizmeti rezalet. Ürün bozuk geldi ve değişim yapmıyorlar.,,,rezalet|bozuk geldi|değişim yapmıyorlar,
6129,Teknosa'dan aldığım televizyon harika çalışıyor ama müşteri hizmetleri biraz yavaş.,Teknosa,televizyon harika çalışıyor,müşteri hizmetleri biraz yavaş,
6130,Telefonum bozuldu ve @appletr bir haftadır çözüm sunamıyor. Bu kadar beklemek zorunda kalmamalıyım.,appletr,,bozuldu|çözüm sunamıyor|beklemek zorunda kalmamalıyım,
6131,Telefonumu Turkcell bayisine götürdüm ve anında yardım aldım. Gayet memnunum., Turkcell,anında yardım aldım|gayet memnunum,,
6132,Telefonumun ekranı durduk yere bozuldu ve garanti kapsamında olmasına rağmen tamir edilmedi. Şikayetçiyim.,,,ekranı durduk yere bozuldu|tamir edilmedi|şikayetçiyim,
6133,Trendyol Hızlı teslimatınız mükemmel ama ürünler hasarlı geliyor.,Trendyol,mükemmel,ürünler hasarlı geliyor,
6134,Trendyol'dan aldığım elbise fotoğraftaki gibi değildi iade etmek istiyorum ama çok uğraştırıyorlar,Trendyol,,fotoğraftaki gibi değildi|çok uğraştırıyorlar,
6135,Trendyol'dan aldığım elbise hem yırtık hem de lekeli geldi. İade etmek istiyorum.,Trendyol,,yırtık|lekeli,
6136,Trendyol'dan aldığım elbise yanlış beden geldi. İade süreci çok uzun.,Trendyol,,yanlış beden geldi|iade süreci uzun,
6137,Trendyol'dan aldığım ürün kalitesiz çıktı. İade süreci ise tam bir karmaşa.,Trendyol,,kalitesiz çıktı|karmaşa,
6138,Trendyol'dan aldığım ürün yanlış geldi. Para iadesi istiyorum.,Trendyol,,yanlış geldi|para iadesi istiyorum,
6139,Trendyol'dan aldığım ürün yanlış geldi. İade işlemi çok uzun sürüyor. Yardım eder misiniz?,Trendyol,,yanlış geldi|iade işlemi uzun,Yardım eder misiniz  
6140,Kuaför hizmetinizden çok memnun kaldım. Saç kesimim tam istediğim gibi oldu. Tebrik ederim.,,,memnun kaldım|istediğim gibi|Tebrik ederim,
6141,ATM'de parayı yuttu ve müşteri hizmetleri hala çözüm bulamadı. Paramı ne zaman geri alırım?,,,parayı yuttu|hala çözüm bulamadı,Paramı ne zaman geri alırım  
6142,ATM den para çekerken makine parayı yuttu ve müşteri hizmetleri yardımcı olmadı @İşBankası,İşBankası,,makine parayı yuttu|müşteri hizmetleri yardımcı olmadı,
6143,A101'de her zaman aradığım ürünleri bulamıyorum. Raflar sürekli boş.,A101,,sürekli boş|bulamıyorum,
6144,A101 marketlerinde fiyatlar uygun ama kalite çok düşük. Ürünler hemen bozuluyor.,A101,fiyatlar uygun,kalite çok düşük|ürünler hemen bozuluyor,
6145,@yurticikargo her zaman paketlerim zamanında geliyor. Teşekkürler.,yurticikargo,zamanında geliyor|Teşekkürler,,
6146,@yemeksepeti siparişimi yanlış adrese göndermiş. Yanlış adres yüzünden saatlerdir aç kaldım.,yemeksepeti,,yanlış adrese göndermiş|saatlerdir aç kaldım,
6147,@yemeksepeti siparişim eksik geldi ve restoran hiç yardımcı olmadı. Paramı geri almak istiyorum.,yemeksepeti,,siparişim eksik geldi|hiç yardımcı olmadı,
6148,@yemeksepeti neden sipariş etmeme rağmen yemek gelmedi? Aç kaldım resmen.,yemeksepeti, , yemek gelmedi|aç kaldım,
6149,@xyzpizzeria pizzaları muhteşem ama sipariş teslimatı tam bir felaket. 2 saat bekledim,xyzpizzeria,muhteşem,felaket|2 saat bekledim,
6150,@xyz_destek faturamı ödedim ama hala hizmet alamıyorum,xyz_destek,,hizmet alamıyorum,
6151,@vodafonedestek internet paketim bitti, yenileme yapılamıyor mu? Vodafone,,yenileme yapılamıyor mu?,
6152,@vodafoneTR internet hızınız çok düşüşte. Bu durumu düzeltin lütfen.,vodafoneTR,,hızınız çok düşüşte|düzeltin,
6153,@ucakfirma Uçuşum iptal oldu ve hiçbir bilgilendirme yapılmadı. Bu nasıl bir hizmet?,ucakfirma,,iptal oldu|hiçbir bilgilendirme yapılmadı, 
6154,@turkcell internet hızı çok yavaş. 2 gündür çözüm bulamadım. Sıkıldım artık.,turkcell,,internet hızı çok yavaş|çözüm bulamadım|sıkıldım artık,
6155,@trendyolsupport verdiğim sipariş başka bir adrese gitmiş. Acil yardım istiyorum,Trendyol,,başka bir adrese gitmiş,acil yardım istiyorum  
6156,@tramvaydestek duraklarınızda bilgilendirme eksikliği ve temizlik sorunu var.,tramvaydestek,,bilgilendirme eksikliği|temizlik sorunu,
6157,@temizkenttemizlik Hizmet kalitesi çok kötü. Evi temizlemedikleri gibi eşyalarımı da kırmışlar.,temizkenttemizlik,,hizmet kalitesi çok kötü|eşyalarımı kırmışlar,
6158,@tchibo_tr ürünleriniz kaliteli ama fiyatlar çok yüksek. İndirim yapmayı düşünür müsünüz?,tchibo_tr,kaliteli,fiyatlar çok yüksek,İndirim yapmayı düşünür müsünüz  
6159,@tamircidostu makinemizi tamir ettiğiniz için teşekkürler ama bir hafta sonra tekrar bozuldu. ,tamircidostu,teşekkürler,tekrar bozuldu,
6160,@spotify premium üyeliğimde sık sık kesintiler yaşıyorum. Bu durum gerçekten sinir bozucu.,spotify,,sık sık kesintiler yaşıyorum|sinir bozucu,
6161,Ümraniye Belediyesi sokaklar temizlenmiyor. Çöpler birikiyor.,Ümraniye Belediyesi,,sokaklar temizlenmiyor|Çöpler birikiyor,
6162,Ürün açıklamaya uygun değil ve iade sürecim çok uzun sürdü müşteri hizmetleri ilgisiz.,,,açıklamaya uygun değil|iade süreci çok uzun sürdü|ilgisiz,
6163,Ürün elimize hızlı ulaştı ama kutusu hasarlıydı. Kargo firması #YurtiçiKargo,YurtiçiKargo,hızlı ulaştı,kutusu hasarlıydı,
6164,Ürün gayet güzel ama teslimat süresi çok uzundu. Bu konuda iyileştirme yapılmalı.,,Ürün gayet güzel,teslimat süresi çok uzundu,iyileştirme yapılmalı  
6165,Ürün gayet kaliteli ve beklediğim gibi çıktı. Herkese tavsiye ederim.,Firma,kaliteli|beklediğim gibi|tavsiye ederim,,
6166,Ürün iadesi için @Amazon müşteri hizmetleri bana çok yardımcı oldu.,Amazon,çok yardımcı oldu,,
